id;date;enfant_id;type_demande;heure_depart;lieu_depart;lieu_arrivee;distance_km;duree_estimee;cout_taxi_estime
TRA_0250;17/01/2024;ENF_157;Visite familiale encadrée;18:30;Cugnaux;Portet-sur-Garonne;43;45;71
TRA_0251;17/01/2024;ENF_006;Activité thérapeutique;11:30;Blagnac;Toulouse;39;45;22
TRA_0252;17/01/2024;ENF_137;Activité thérapeutique;13:00;Tournefeuille;Castanet-Tolosan;43;60;48
TRA_0253;17/01/2024;ENF_133;Consultation spécialisée;12:45;Toulouse;Saint-Orens-de-Gameville;40;45;63
TRA_0254;18/01/2024;ENF_057;Loisirs encadrés;11:00;Blagnac;Pibrac;7;180;41
TRA_0255;18/01/2024;ENF_164;Consultation psychologique;13:30;Saint-Gaudens;Toulouse;10;120;20
TRA_0256;18/01/2024;ENF_050;Loisirs encadrés;16:15;Castanet-Tolosan;Fonsorbes;24;45;57
TRA_0257;18/01/2024;ENF_017;Visite familiale encadrée;15:30;Cornebarrieu;Castanet-Tolosan;6;120;42
TRA_0258;18/01/2024;ENF_008;Audience tribunal;12:15;Tournefeuille;Toulouse;22;15;24
TRA_0259;18/01/2024;ENF_070;Audience tribunal;13:15;Cugnaux;Ramonville-Saint-Agne;14;180;65
TRA_0260;18/01/2024;ENF_151;Activité thérapeutique;15:00;Muret;Toulouse;13;90;30
TRA_0261;18/01/2024;ENF_155;Rendez-vous médical;13:45;Castanet-Tolosan;Balma;7;180;57
TRA_0262;18/01/2024;ENF_096;Formation professionnelle;13:30;Tournefeuille;Portet-sur-Garonne;44;60;22
TRA_0263;18/01/2024;ENF_049;Rendez-vous médical;16:15;Saint-Orens-de-Gameville;Toulouse;11;60;75
TRA_0264;18/01/2024;ENF_051;Visite éducative;17:15;L'Union;Blagnac;32;120;74
TRA_0265;18/01/2024;ENF_171;Rendez-vous médical;09:00;Castanet-Tolosan;Clinique Saint-Jean;41;45;58
TRA_0266;18/01/2024;ENF_084;Consultation psychologique;09:30;Saint-Gaudens;Fonsorbes;47;60;40
TRA_0267;18/01/2024;ENF_101;Transport d'urgence;14:15;Toulouse;Toulouse;17;15;77
TRA_0268;18/01/2024;ENF_043;Consultation psychologique;08:15;Toulouse;Pins-Justaret;25;90;57
TRA_0269;18/01/2024;ENF_057;Activité thérapeutique;18:45;Blagnac;Saint-Gaudens;44;120;67
TRA_0270;18/01/2024;ENF_120;Visite familiale encadrée;19:00;Pins-Justaret;Pibrac;5;60;51
TRA_0271;18/01/2024;ENF_001;Transport scolaire;12:45;L'Union;Villefranche de Lauragais;24;180;60
TRA_0272;18/01/2024;ENF_164;Visite familiale encadrée;12:00;Saint-Gaudens;Muret;30;180;20
TRA_0273;19/01/2024;ENF_110;Transport scolaire;10:30;Saint-Orens-de-Gameville;Saint-Gaudens;19;60;60
TRA_0274;19/01/2024;ENF_154;Consultation spécialisée;17:45;Tournefeuille;Toulouse;31;120;53
TRA_0275;19/01/2024;ENF_150;Formation professionnelle;16:15;Colomiers;Saint-Orens-de-Gameville;17;90;31
TRA_0276;19/01/2024;ENF_027;Loisirs encadrés;14:45;Lèguevin;Cornebarrieu;29;90;56
TRA_0277;19/01/2024;ENF_078;Transport d'urgence;08:45;Balma;Cornebarrieu;43;30;62
TRA_0278;19/01/2024;ENF_154;Rendez-vous médical;08:00;Tournefeuille;Clinique Saint-Jean;42;60;62
TRA_0279;19/01/2024;ENF_140;Audience tribunal;15:15;Saint-Gaudens;Pibrac;9;120;57
TRA_0280;19/01/2024;ENF_051;Transport d'urgence;12:45;L'Union;Tournefeuille;25;15;73
TRA_0281;19/01/2024;ENF_125;Rendez-vous médical;08:30;Pins-Justaret;Clinique Saint-Jean;28;90;34
TRA_0282;19/01/2024;ENF_151;Activité thérapeutique;15:00;Muret;Portet-sur-Garonne;11;15;37
TRA_0283;19/01/2024;ENF_140;Visite éducative;14:00;Saint-Gaudens;Ramonville-Saint-Agne;14;15;73
TRA_0284;19/01/2024;ENF_141;Consultation psychologique;16:30;Ramonville-Saint-Agne;Blagnac;46;180;46
TRA_0285;19/01/2024;ENF_188;Transport d'urgence;15:00;Colomiers;Blagnac;33;90;45
TRA_0286;19/01/2024;ENF_111;Transport d'urgence;17:00;Frouzins;Pibrac;12;60;64
TRA_0287;19/01/2024;ENF_200;Transport d'urgence;13:45;Lèguevin;Ramonville-Saint-Agne;31;120;56
TRA_0288;19/01/2024;ENF_052;Formation professionnelle;10:00;Toulouse;Lèguevin;11;120;21
TRA_0289;19/01/2024;ENF_198;Consultation psychologique;18:00;Saint-Orens-de-Gameville;Pins-Justaret;32;30;54
TRA_0290;19/01/2024;ENF_044;Audience tribunal;18:30;Balma;Frouzins;11;180;70
TRA_0291;19/01/2024;ENF_042;Consultation psychologique;14:00;Pibrac;Balma;37;90;53
TRA_0292;19/01/2024;ENF_185;Visite familiale encadrée;12:30;Muret;Blagnac;13;90;48
TRA_0293;19/01/2024;ENF_194;Transport d'urgence;15:00;Fonsorbes;Castanet-Tolosan;43;180;64
TRA_0294;22/01/2024;ENF_118;Transport scolaire;14:30;Ramonville-Saint-Agne;Villefranche de Lauragais;47;90;30
TRA_0295;22/01/2024;ENF_143;Réunion éducative;08:45;Plaisance-du-Touch;Fonsorbes;43;30;78
TRA_0296;22/01/2024;ENF_098;Visite éducative;17:45;Colomiers;Pins-Justaret;41;15;35
TRA_0297;22/01/2024;ENF_169;Consultation spécialisée;17:45;Fonsorbes;Pibrac;31;45;55
TRA_0298;22/01/2024;ENF_174;Loisirs encadrés;19:00;Muret;Colomiers;12;120;40
TRA_0299;22/01/2024;ENF_099;Rendez-vous médical;14:15;Balma;Toulouse;36;45;48
TRA_0300;22/01/2024;ENF_149;Loisirs encadrés;17:15;Muret;Tournefeuille;34;180;25
TRA_0301;22/01/2024;ENF_175;Visite familiale encadrée;16:15;Toulouse;Colomiers;45;45;29
TRA_0302;22/01/2024;ENF_029;Consultation psychologique;08:15;Tournefeuille;Cornebarrieu;39;15;20
TRA_0303;22/01/2024;ENF_189;Audience tribunal;16:30;Frouzins;Tournefeuille;30;90;37
TRA_0304;22/01/2024;ENF_182;Consultation psychologique;08:00;Saint-Orens-de-Gameville;Frouzins;21;120;40
TRA_0305;22/01/2024;ENF_014;Réunion éducative;16:45;Blagnac;L'Union;23;30;36
TRA_0306;22/01/2024;ENF_157;Réunion éducative;14:15;Cugnaux;Fonsorbes;16;15;59
TRA_0307;22/01/2024;ENF_183;Loisirs encadrés;10:45;Balma;Colomiers;11;15;48
TRA_0308;22/01/2024;ENF_050;Visite éducative;08:00;Castanet-Tolosan;Muret;12;45;42
TRA_0309;22/01/2024;ENF_004;Consultation spécialisée;12:15;Pibrac;Frouzins;7;30;35
TRA_0310;22/01/2024;ENF_120;Visite familiale encadrée;17:45;Pins-Justaret;Saint-Gaudens;44;180;42
TRA_0311;22/01/2024;ENF_040;Consultation spécialisée;17:45;Tournefeuille;Pibrac;21;180;66
TRA_0312;23/01/2024;ENF_159;Visite éducative;09:45;Toulouse;Pins-Justaret;27;60;30
TRA_0313;23/01/2024;ENF_098;Activité thérapeutique;18:00;Colomiers;Balma;37;120;50
TRA_0314;23/01/2024;ENF_080;Loisirs encadrés;13:00;Pibrac;Colomiers;27;45;29
TRA_0315;23/01/2024;ENF_037;Réunion éducative;09:30;Saint-Orens-de-Gameville;Portet-sur-Garonne;29;45;61
TRA_0316;23/01/2024;ENF_056;Consultation spécialisée;10:45;Cornebarrieu;Lèguevin;33;30;40
TRA_0317;23/01/2024;ENF_131;Rendez-vous médical;08:00;Saint-Orens-de-Gameville;Clinique Saint-Jean;34;180;79
TRA_0318;23/01/2024;ENF_117;Formation professionnelle;10:30;Tournefeuille;Cugnaux;41;45;78
TRA_0319;23/01/2024;ENF_098;Consultation psychologique;15:15;Colomiers;Cugnaux;11;30;52
TRA_0320;23/01/2024;ENF_101;Activité thérapeutique;10:30;Toulouse;Lèguevin;5;60;30
TRA_0321;23/01/2024;ENF_018;Audience tribunal;13:15;Pins-Justaret;Saint-Orens-de-Gameville;6;180;49
TRA_0322;23/01/2024;ENF_101;Audience tribunal;16:00;Toulouse;Tournefeuille;25;30;32
TRA_0323;23/01/2024;ENF_004;Loisirs encadrés;17:30;Pibrac;Ramonville-Saint-Agne;7;30;49
TRA_0324;23/01/2024;ENF_103;Audience tribunal;14:30;Castanet-Tolosan;Pins-Justaret;10;60;68
TRA_0325;23/01/2024;ENF_070;Formation professionnelle;08:15;Cugnaux;Frouzins;35;60;61
TRA_0326;23/01/2024;ENF_182;Visite familiale encadrée;12:30;Saint-Orens-de-Gameville;Colomiers;46;120;20
TRA_0327;23/01/2024;ENF_172;Consultation psychologique;17:45;Toulouse;Pibrac;13;15;33
TRA_0328;23/01/2024;ENF_132;Audience tribunal;18:45;Saint-Orens-de-Gameville;Muret;14;15;42
TRA_0329;23/01/2024;ENF_144;Consultation psychologique;12:45;Pins-Justaret;Fonsorbes;15;15;29
TRA_0330;23/01/2024;ENF_010;Formation professionnelle;19:45;Colomiers;L'Union;13;180;32
TRA_0331;24/01/2024;ENF_004;Formation professionnelle;10:15;Pibrac;Cugnaux;27;120;59
TRA_0332;24/01/2024;ENF_131;Rendez-vous médical;15:30;Saint-Orens-de-Gameville;Toulouse;36;30;74
TRA_0333;24/01/2024;ENF_114;Transport scolaire;13:00;Cugnaux;Villefranche de Lauragais;28;90;65
TRA_0334;24/01/2024;ENF_043;Loisirs encadrés;15:30;Toulouse;Ramonville-Saint-Agne;11;15;25
TRA_0335;24/01/2024;ENF_176;Transport d'urgence;09:30;Fonsorbes;Muret;29;45;70
TRA_0336;24/01/2024;ENF_020;Audience tribunal;13:30;Ramonville-Saint-Agne;Saint-Gaudens;23;45;40
TRA_0337;24/01/2024;ENF_015;Réunion éducative;14:45;Tournefeuille;Muret;24;15;65
TRA_0338;24/01/2024;ENF_170;Consultation spécialisée;18:00;Ramonville-Saint-Agne;Colomiers;9;30;55
TRA_0339;24/01/2024;ENF_163;Activité thérapeutique;16:00;Saint-Orens-de-Gameville;Ramonville-Saint-Agne;30;180;35
TRA_0340;24/01/2024;ENF_006;Transport scolaire;12:45;Blagnac;Saint-Gaudens;16;30;32
TRA_0341;24/01/2024;ENF_189;Visite éducative;16:30;Frouzins;Tournefeuille;44;60;28
TRA_0342;24/01/2024;ENF_126;Visite éducative;12:30;Castanet-Tolosan;Frouzins;27;180;59
TRA_0343;24/01/2024;ENF_024;Activité thérapeutique;16:00;Toulouse;Lèguevin;40;15;35
TRA_0344;24/01/2024;ENF_033;Transport scolaire;09:30;Pibrac;Toulouse;5;60;51
TRA_0345;24/01/2024;ENF_105;Visite éducative;14:00;Toulouse;Saint-Orens-de-Gameville;8;30;42
TRA_0346;24/01/2024;ENF_018;Formation professionnelle;09:00;Pins-Justaret;Fonsorbes;12;60;67
TRA_0347;24/01/2024;ENF_025;Visite éducative;16:45;Plaisance-du-Touch;Frouzins;36;180;41
TRA_0348;24/01/2024;ENF_123;Formation professionnelle;19:30;Plaisance-du-Touch;Cugnaux;47;90;65
TRA_0349;24/01/2024;ENF_097;Activité thérapeutique;13:30;L'Union;Lèguevin;12;60;65
TRA_0350;25/01/2024;ENF_061;Consultation psychologique;11:45;Pins-Justaret;Fonsorbes;11;180;60
TRA_0351;25/01/2024;ENF_175;Consultation psychologique;18:45;Toulouse;Portet-sur-Garonne;35;15;58
TRA_0352;25/01/2024;ENF_176;Audience tribunal;19:45;Fonsorbes;Cornebarrieu;36;30;42
TRA_0353;25/01/2024;ENF_187;Visite éducative;08:00;Frouzins;Pins-Justaret;32;30;68
TRA_0354;25/01/2024;ENF_015;Formation professionnelle;15:30;Tournefeuille;Toulouse;9;180;74
TRA_0355;25/01/2024;ENF_146;Activité thérapeutique;18:15;Balma;Saint-Orens-de-Gameville;38;90;77
TRA_0356;25/01/2024;ENF_174;Activité thérapeutique;11:00;Muret;Saint-Gaudens;39;30;33
TRA_0357;25/01/2024;ENF_077;Visite familiale encadrée;15:00;Plaisance-du-Touch;Pibrac;33;90;67
TRA_0358;25/01/2024;ENF_095;Réunion éducative;16:00;Ramonville-Saint-Agne;Pibrac;5;45;56
TRA_0359;25/01/2024;ENF_148;Consultation psychologique;18:45;Fonsorbes;Plaisance-du-Touch;15;15;42
TRA_0360;25/01/2024;ENF_046;Activité thérapeutique;09:45;Fonsorbes;Fonsorbes;26;60;30
TRA_0361;25/01/2024;ENF_077;Transport scolaire;12:00;Plaisance-du-Touch;Saint-Gaudens;29;15;75
TRA_0362;25/01/2024;ENF_100;Audience tribunal;13:45;L'Union;Blagnac;32;30;40
TRA_0363;25/01/2024;ENF_161;Formation professionnelle;16:15;Blagnac;Ramonville-Saint-Agne;8;90;66
TRA_0364;25/01/2024;ENF_040;Visite éducative;15:15;Tournefeuille;Plaisance-du-Touch;15;180;45
TRA_0365;25/01/2024;ENF_124;Audience tribunal;14:30;Pibrac;Ramonville-Saint-Agne;21;180;40
TRA_0366;25/01/2024;ENF_184;Consultation psychologique;10:00;Ramonville-Saint-Agne;Pins-Justaret;20;90;59
TRA_0367;26/01/2024;ENF_114;Visite éducative;18:30;Cugnaux;Saint-Orens-de-Gameville;19;15;35
TRA_0368;26/01/2024;ENF_138;Visite éducative;15:45;Pibrac;Lèguevin;29;15;70
TRA_0369;26/01/2024;ENF_022;Consultation psychologique;11:45;Portet-sur-Garonne;Portet-sur-Garonne;25;30;46
TRA_0370;26/01/2024;ENF_129;Loisirs encadrés;14:45;Saint-Gaudens;Pins-Justaret;42;30;67
TRA_0371;26/01/2024;ENF_186;Transport d'urgence;15:00;Portet-sur-Garonne;Cugnaux;9;15;43
TRA_0372;26/01/2024;ENF_191;Rendez-vous médical;15:15;Saint-Orens-de-Gameville;Toulouse;35;180;76
TRA_0373;26/01/2024;ENF_185;Consultation psychologique;18:30;Muret;Cornebarrieu;28;60;67
TRA_0374;26/01/2024;ENF_192;Visite familiale encadrée;19:00;Balma;Toulouse;13;30;41
TRA_0375;26/01/2024;ENF_181;Activité thérapeutique;10:45;Saint-Gaudens;Plaisance-du-Touch;24;120;53
TRA_0376;26/01/2024;ENF_194;Transport scolaire;18:15;Fonsorbes;Saint-Gaudens;27;15;65
TRA_0377;26/01/2024;ENF_140;Consultation spécialisée;11:45;Saint-Gaudens;Blagnac;38;15;60
TRA_0378;26/01/2024;ENF_053;Visite familiale encadrée;16:30;Fonsorbes;Ramonville-Saint-Agne;24;30;45
TRA_0379;26/01/2024;ENF_138;Consultation psychologique;10:15;Pibrac;Frouzins;10;30;45
TRA_0380;26/01/2024;ENF_117;Visite familiale encadrée;11:30;Tournefeuille;Pibrac;11;60;45
TRA_0381;26/01/2024;ENF_132;Transport scolaire;17:15;Saint-Orens-de-Gameville;Villefranche de Lauragais;33;45;45
TRA_0382;26/01/2024;ENF_073;Consultation psychologique;09:30;Fonsorbes;Pins-Justaret;28;30;23
TRA_0383;26/01/2024;ENF_180;Rendez-vous médical;11:30;Colomiers;Balma;47;60;45
TRA_0384;26/01/2024;ENF_152;Réunion éducative;08:15;Tournefeuille;Castanet-Tolosan;5;120;46
TRA_0385;26/01/2024;ENF_016;Transport d'urgence;12:45;Muret;Blagnac;30;30;55
TRA_0386;26/01/2024;ENF_139;Visite familiale encadrée;15:45;Pibrac;Saint-Gaudens;17;30;41
TRA_0387;26/01/2024;ENF_024;Visite familiale encadrée;19:30;Toulouse;Portet-sur-Garonne;45;120;55
TRA_0388;26/01/2024;ENF_104;Réunion éducative;12:30;L'Union;Muret;35;180;28
TRA_0389;29/01/2024;ENF_134;Visite éducative;15:00;Ramonville-Saint-Agne;Frouzins;22;180;68
TRA_0390;29/01/2024;ENF_018;Formation professionnelle;09:00;Pins-Justaret;Blagnac;16;30;63
TRA_0391;29/01/2024;ENF_083;Consultation spécialisée;18:00;Tournefeuille;Pins-Justaret;49;45;42
TRA_0392;29/01/2024;ENF_104;Transport d'urgence;17:00;L'Union;Balma;36;30;54
TRA_0393;29/01/2024;ENF_030;Transport d'urgence;14:45;Toulouse;Pins-Justaret;14;90;46
TRA_0394;29/01/2024;ENF_135;Consultation spécialisée;17:00;Blagnac;Cugnaux;23;60;69
TRA_0395;29/01/2024;ENF_049;Formation professionnelle;15:00;Saint-Orens-de-Gameville;Muret;14;180;42
TRA_0396;29/01/2024;ENF_190;Consultation psychologique;11:45;Frouzins;Lèguevin;10;15;71
TRA_0397;29/01/2024;ENF_022;Consultation spécialisée;18:45;Portet-sur-Garonne;Muret;29;45;73
TRA_0398;29/01/2024;ENF_113;Visite éducative;12:45;Blagnac;Cugnaux;41;60;49
TRA_0399;29/01/2024;ENF_103;Activité thérapeutique;12:15;Castanet-Tolosan;Blagnac;48;15;57
TRA_0400;29/01/2024;ENF_137;Consultation psychologique;19:00;Tournefeuille;Pibrac;40;90;41
TRA_0401;29/01/2024;ENF_063;Rendez-vous médical;12:00;Saint-Gaudens;Clinique Saint-Jean;8;120;75
TRA_0402;29/01/2024;ENF_087;Réunion éducative;14:00;Castanet-Tolosan;Colomiers;10;120;41
TRA_0403;29/01/2024;ENF_159;Transport d'urgence;11:45;Toulouse;Toulouse;14;90;55
TRA_0404;29/01/2024;ENF_096;Visite familiale encadrée;10:15;Tournefeuille;Saint-Gaudens;21;15;63
TRA_0405;29/01/2024;ENF_012;Audience tribunal;18:45;Frouzins;Pins-Justaret;21;30;56
TRA_0406;29/01/2024;ENF_027;Consultation psychologique;13:15;Lèguevin;L'Union;9;45;23
TRA_0407;29/01/2024;ENF_094;Consultation spécialisée;10:30;L'Union;L'Union;22;45;32
TRA_0408;29/01/2024;ENF_125;Audience tribunal;12:45;Pins-Justaret;Plaisance-du-Touch;11;120;63
TRA_0409;29/01/2024;ENF_057;Rendez-vous médical;19:45;Blagnac;Clinique Saint-Jean;30;180;23
TRA_0410;29/01/2024;ENF_130;Loisirs encadrés;11:45;Toulouse;Castanet-Tolosan;34;15;34
TRA_0411;30/01/2024;ENF_073;Consultation psychologique;13:30;Fonsorbes;Blagnac;38;60;39
TRA_0412;30/01/2024;ENF_032;Réunion éducative;12:30;L'Union;Plaisance-du-Touch;23;15;64
TRA_0413;30/01/2024;ENF_119;Réunion éducative;17:00;Pibrac;Cugnaux;9;180;68
TRA_0414;30/01/2024;ENF_151;Consultation psychologique;17:45;Muret;Saint-Orens-de-Gameville;46;30;29
TRA_0415;30/01/2024;ENF_044;Consultation spécialisée;11:15;Balma;Ramonville-Saint-Agne;40;30;40
TRA_0416;30/01/2024;ENF_036;Réunion éducative;11:00;Ramonville-Saint-Agne;Saint-Orens-de-Gameville;44;30;25
TRA_0417;30/01/2024;ENF_136;Formation professionnelle;16:30;L'Union;Colomiers;21;45;34
TRA_0418;30/01/2024;ENF_144;Audience tribunal;10:15;Pins-Justaret;Saint-Gaudens;26;60;70
TRA_0419;30/01/2024;ENF_036;Visite éducative;13:45;Ramonville-Saint-Agne;Cornebarrieu;14;45;24
TRA_0420;30/01/2024;ENF_002;Consultation psychologique;10:45;Colomiers;Pins-Justaret;47;180;21
TRA_0421;30/01/2024;ENF_048;Visite familiale encadrée;10:15;Toulouse;Pibrac;46;120;77
TRA_0422;30/01/2024;ENF_064;Consultation spécialisée;12:00;Cornebarrieu;Lèguevin;27;180;53
TRA_0423;30/01/2024;ENF_140;Visite éducative;16:00;Saint-Gaudens;Saint-Orens-de-Gameville;34;15;25
TRA_0424;30/01/2024;ENF_024;Consultation psychologique;11:45;Toulouse;Saint-Orens-de-Gameville;34;45;37
TRA_0425;30/01/2024;ENF_111;Réunion éducative;11:00;Frouzins;Saint-Gaudens;26;15;30
TRA_0426;30/01/2024;ENF_038;Réunion éducative;12:00;Fonsorbes;Saint-Gaudens;9;180;21
TRA_0427;30/01/2024;ENF_128;Audience tribunal;14:00;Pibrac;Plaisance-du-Touch;46;60;46
TRA_0428;30/01/2024;ENF_031;Activité thérapeutique;10:15;Tournefeuille;Cornebarrieu;15;120;56
TRA_0429;30/01/2024;ENF_166;Audience tribunal;10:45;Saint-Orens-de-Gameville;Portet-sur-Garonne;5;45;58
TRA_0430;30/01/2024;ENF_127;Loisirs encadrés;11:30;Frouzins;Fonsorbes;30;30;23
TRA_0431;31/01/2024;ENF_098;Rendez-vous médical;14:45;Colomiers;Balma;20;15;23
TRA_0432;31/01/2024;ENF_181;Réunion éducative;14:15;Saint-Gaudens;Pins-Justaret;47;90;39
TRA_0433;31/01/2024;ENF_192;Loisirs encadrés;12:30;Balma;Portet-sur-Garonne;41;30;70
TRA_0434;31/01/2024;ENF_146;Consultation psychologique;08:30;Balma;Frouzins;17;120;26
TRA_0435;31/01/2024;ENF_140;Transport scolaire;09:45;Saint-Gaudens;Toulouse;24;30;50
TRA_0436;31/01/2024;ENF_036;Visite familiale encadrée;19:00;Ramonville-Saint-Agne;Plaisance-du-Touch;17;90;59
TRA_0437;31/01/2024;ENF_134;Visite familiale encadrée;18:45;Ramonville-Saint-Agne;Toulouse;13;120;48
TRA_0438;31/01/2024;ENF_154;Consultation psychologique;18:15;Tournefeuille;Plaisance-du-Touch;33;60;40
TRA_0439;31/01/2024;ENF_069;Loisirs encadrés;16:15;Ramonville-Saint-Agne;Ramonville-Saint-Agne;10;45;71
TRA_0440;31/01/2024;ENF_163;Audience tribunal;10:30;Saint-Orens-de-Gameville;Toulouse;44;60;30
TRA_0441;31/01/2024;ENF_086;Rendez-vous médical;11:15;Lèguevin;Toulouse;45;180;39
TRA_0442;31/01/2024;ENF_035;Formation professionnelle;17:00;Colomiers;Frouzins;45;15;38
TRA_0443;31/01/2024;ENF_001;Activité thérapeutique;19:30;L'Union;Saint-Gaudens;11;120;30
TRA_0444;31/01/2024;ENF_151;Consultation spécialisée;10:45;Muret;Fonsorbes;47;60;64
TRA_0445;31/01/2024;ENF_088;Transport scolaire;12:00;Saint-Orens-de-Gameville;Toulouse;30;60;68
TRA_0446;31/01/2024;ENF_014;Transport d'urgence;11:00;Blagnac;Saint-Gaudens;22;15;56
TRA_0447;31/01/2024;ENF_079;Activité thérapeutique;11:45;Balma;L'Union;6;90;73
TRA_0448;31/01/2024;ENF_058;Visite éducative;12:45;Cugnaux;Saint-Gaudens;13;15;52
TRA_0449;01/02/2024;ENF_096;Consultation spécialisée;16:45;Tournefeuille;Plaisance-du-Touch;31;45;50
TRA_0450;01/02/2024;ENF_112;Consultation psychologique;14:15;L'Union;L'Union;39;15;72
TRA_0451;01/02/2024;ENF_141;Loisirs encadrés;15:00;Ramonville-Saint-Agne;Portet-sur-Garonne;10;60;63
TRA_0452;01/02/2024;ENF_041;Rendez-vous médical;10:00;Pins-Justaret;Toulouse;14;30;35
TRA_0453;01/02/2024;ENF_172;Visite familiale encadrée;17:30;Toulouse;Balma;41;45;26
TRA_0454;01/02/2024;ENF_064;Visite éducative;10:00;Cornebarrieu;Saint-Orens-de-Gameville;41;180;53
TRA_0455;01/02/2024;ENF_141;Rendez-vous médical;10:45;Ramonville-Saint-Agne;Clinique Saint-Jean;22;45;27
TRA_0456;01/02/2024;ENF_117;Consultation psychologique;19:30;Tournefeuille;Balma;48;60;45
TRA_0457;01/02/2024;ENF_065;Réunion éducative;09:15;Cugnaux;Balma;36;15;29
TRA_0458;01/02/2024;ENF_053;Loisirs encadrés;10:00;Fonsorbes;Saint-Gaudens;45;60;49
TRA_0459;01/02/2024;ENF_087;Formation professionnelle;13:30;Castanet-Tolosan;Tournefeuille;35;15;74
TRA_0460;01/02/2024;ENF_157;Consultation spécialisée;18:30;Cugnaux;Portet-sur-Garonne;33;15;68
TRA_0461;01/02/2024;ENF_010;Rendez-vous médical;09:30;Colomiers;Clinique Saint-Jean;6;90;42
TRA_0462;01/02/2024;ENF_074;Consultation psychologique;08:15;Frouzins;Muret;17;30;76
TRA_0463;01/02/2024;ENF_185;Activité thérapeutique;08:15;Muret;Toulouse;42;120;31
TRA_0464;01/02/2024;ENF_066;Réunion éducative;10:45;Colomiers;Lèguevin;38;60;31
TRA_0465;01/02/2024;ENF_056;Audience tribunal;11:00;Cornebarrieu;Plaisance-du-Touch;26;120;38
TRA_0466;01/02/2024;ENF_175;Consultation psychologique;19:00;Toulouse;Cugnaux;26;180;55
TRA_0467;01/02/2024;ENF_076;Réunion éducative;14:00;L'Union;Colomiers;13;120;74
TRA_0468;01/02/2024;ENF_012;Consultation spécialisée;09:45;Frouzins;Cornebarrieu;39;60;35
TRA_0469;02/02/2024;ENF_165;Visite éducative;13:45;Castanet-Tolosan;Lèguevin;36;120;59
TRA_0470;02/02/2024;ENF_080;Transport scolaire;18:45;Pibrac;Villefranche de Lauragais;25;45;33
TRA_0471;02/02/2024;ENF_031;Loisirs encadrés;13:45;Tournefeuille;Cornebarrieu;16;30;37
TRA_0472;02/02/2024;ENF_044;Visite familiale encadrée;08:00;Balma;Tournefeuille;6;30;67
TRA_0473;02/02/2024;ENF_128;Consultation psychologique;09:45;Pibrac;Lèguevin;41;45;23
TRA_0474;02/02/2024;ENF_074;Réunion éducative;13:45;Frouzins;Frouzins;47;15;20
TRA_0475;02/02/2024;ENF_139;Activité thérapeutique;13:30;Pibrac;Portet-sur-Garonne;45;120;53
TRA_0476;02/02/2024;ENF_174;Consultation spécialisée;14:15;Muret;Pins-Justaret;46;90;53
TRA_0477;02/02/2024;ENF_167;Consultation psychologique;19:15;Castanet-Tolosan;Frouzins;40;120;23
TRA_0478;02/02/2024;ENF_031;Rendez-vous médical;14:15;Tournefeuille;Balma;38;90;24
TRA_0479;02/02/2024;ENF_064;Rendez-vous médical;08:15;Cornebarrieu;Toulouse;47;60;67
TRA_0480;02/02/2024;ENF_102;Consultation spécialisée;14:15;Fonsorbes;Cugnaux;23;60;48
TRA_0481;02/02/2024;ENF_059;Visite éducative;13:30;Fonsorbes;Blagnac;40;180;44
TRA_0482;02/02/2024;ENF_118;Activité thérapeutique;18:15;Ramonville-Saint-Agne;Pibrac;39;90;24
TRA_0483;02/02/2024;ENF_194;Transport scolaire;13:00;Fonsorbes;Villefranche de Lauragais;32;90;58
TRA_0484;02/02/2024;ENF_135;Rendez-vous médical;11:00;Blagnac;Clinique Saint-Jean;17;15;49
TRA_0485;02/02/2024;ENF_071;Consultation psychologique;14:45;Fonsorbes;Blagnac;9;30;54
TRA_0486;02/02/2024;ENF_055;Transport d'urgence;13:00;Balma;Saint-Gaudens;28;45;30
TRA_0487;02/02/2024;ENF_025;Activité thérapeutique;17:00;Plaisance-du-Touch;Balma;10;120;48
TRA_0488;05/02/2024;ENF_122;Formation professionnelle;19:15;Ramonville-Saint-Agne;L'Union;32;45;49
TRA_0489;05/02/2024;ENF_100;Visite éducative;15:00;L'Union;Saint-Gaudens;15;30;47
TRA_0490;05/02/2024;ENF_102;Loisirs encadrés;17:45;Fonsorbes;Blagnac;17;45;25
TRA_0491;05/02/2024;ENF_089;Consultation spécialisée;18:45;Fonsorbes;Cornebarrieu;43;45;48
TRA_0492;05/02/2024;ENF_174;Visite éducative;11:00;Muret;Pins-Justaret;11;120;30
TRA_0493;05/02/2024;ENF_113;Loisirs encadrés;17:00;Blagnac;Colomiers;24;90;54
TRA_0494;05/02/2024;ENF_184;Visite éducative;15:30;Ramonville-Saint-Agne;Saint-Gaudens;39;15;41
TRA_0495;05/02/2024;ENF_155;Consultation spécialisée;17:30;Castanet-Tolosan;Balma;14;90;56
